CODIGO_PROYECTO,TITULO_PROYECTO,ENTIDAD,AREA_TEMATICA,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,,,,,,,
127554431945,Validacion y estandarizacion de pruebas analiticas rapidas confiables y sensibles para la determinacion de mercurio y metilmercurio en camaron y pescado.,CORPORACION UNIVERSITARIA LASALLISTA,INFORMACION NO SOLICITADA,ANTIOQUIA,CALDAS,,,,,,,
110654431954,Definicion e implementacion de los procedimientos estandar para la calibracion de equipos medidores de calidad de potencia y/o medidores inteligentes,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
111054432087,Acreditacion de la Prueba de Medicion de Radiacion Ionizante en el Laboratorio de Metrologia de Variables Electricas de la Universidad Tecnologica de Pereira.,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,INFORMACION NO SOLICITADA,RISARALDA,PEREIRA,,,,,,,
811154432037,ASEGURAMIENTO DE LA COMPETENCIA TECNICA DEL LABORATORIO DE CUSIANA DE LA CORPORACION PARA LA INVESTIGACION DE LA CORROSION MEDIANTE LA VALIDACION DE SUS ENSAYOS CON FINES DE ACREDITACION SEGUN LA NTC-ISO-IEC 17025,CORPORACION PARA LA INVESTIGACION DE LA CORROSION - C.I.C.,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
121054432076,Estandarizacion y acreditacion de los metodos de ensayo de la norma NTC 5020 de eficiencia energetica en artefactos refrigeradores y congeladores para uso domestico conforme a los criterios de la norma NTC-ISO/IEC 170252005.,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111554432085,Implementacion de un sistema bajo la Norma ISO/IEC 17025 para el aseguramiento de pruebas de analisis de la capacidad y funcionalidad antioxidante de cacao y sus productos derivados en materia prima producto terminado y plasma humano.,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111855936508,DESARROLLO DE HERRAMIENTAS DE SIMULACION PARA LA REFINACION DE CRUDOS PESADOS - APROXIMACION MEDIANTE DINAMICA DE FLUIDOS COMPUTACIONAL (CFD),UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,REFINACION,ANTIOQUIA,MEDELLIN,,,,,,,
111555936523,Caracterizacion in-situ de propiedades acidas de catalizadores para reacciones de hidrocraqueo,UNIVERSIDAD DE ANTIOQUIA - UDEA,REFINACION,ANTIOQUIA,MEDELLIN,,,,,,,
110255936507,ESTUDIOS DE CARACTERIZACION DE LA ACIDEZ EN CATALIZADORES MEDIANTE EL USO DE MOLECULAS SONDA - RESONANCIA MAGNETICA NUCLEAR DE ESTADO SOLIDO Y OTRAS TECNICAS ESPECTROSCOPICAS,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,REFINACION,SANTANDER,BUCARAMANGA,,,,,,,
120355833074,Evaluacion del Potencial Hidroenergetico de Colombia ,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
479654631009,Diseno del Modelo de Administracion Electronica de Cero Papel en la Administracion Publica,INFORMATICA EL CORTE INGLES S.A SUCURSAL COLOMBIA,INFORMATICA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
657054531675,Analisis de resistencia bacteriana y persistencia de Klebsiella pneumoniae ,CORPORACION CORPOGEN - INVESTIGACION Y BIOTECNOLOGIA DE COLOMBIA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120354531692,REALIZACION DE LA ENCUESTA SALUD BIENESTAR Y ENVEJECIMIENTO (SABE) EN BOGOTA. D.C.,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110654531524,INFECCION DEL VIRUS DEL PAPILOMA HUMANO Y SU TRANSMISION AL RECIEN NACIDO,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
325654531590,Implementacion de diagnostico rapido de serotipificacion molecular de Salmonella sp en brotes y vigilancia de la infeccion.,INSTITUTO COLOMBIANO DE MEDICINA TROPICAL ANTONIO ROLDAN BETANCUR - ICMT,INFORMACION NO SOLICITADA,ANTIOQUIA,SABANETA,,,,,,,
121357135349,Sentipensar del Pueblo de los Pastos. Hacia un saber ontologico ancestral en la reivindicacion de mundos posibles.,UNIVERSIDAD SANTO TOMAS DE AQUINO - SEDE BOGOTA - USTA,Identidades culturales,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
141857135550,Revalorizacion de bienes naturales practicas y conocimientos  relacionados con el manejo de la agrobiodiversidad que contribuyen a la seguridad alimentaria y al cuidado de la salud los cuales emergen en el proceso de  Escuelas Campesinas de Agroecologia del departamento de Risalralda. ,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PATRIMONIO E INNOVACION,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
586158235677,IMPLEMENTACION Y CERTIFICACION EN EL MODELO CMMI - DEV ML3  EN NEXOS,NEXOS SOFTWARE S.A.S,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,ANTIOQUIA,MEDELLIN,,,,,,,
464558235830,FENIX III,SISTEMAS INTEGRALES LTDA,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
473658235812,PROYECTO SIESA IMPLEMENTACION CMMI NIVEL 3,Sistemas de Informacion Empresarial S.A.S.,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,VALLE DEL CAUCA,CALI,,,,,,,
586658235825,Implementacion del Modelo CMMI - Nivel III - En la Organizacion,Data Tools S.A,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110153930972,FORMULACION DEL PLAN ESTRATEGICO DEPARTAMENTAL DE CIENCIA TECNOLOGIA E INNOVACION DE CUNDINAMARCA,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,PLANES ESTRATEGICOS DE CTeI,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
425458235834,IT Stefanini  - Cmmi Nivel 3 Fabricas Continuas,INFORMATICA Y TECNOLOGIA S.A,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
124453930961,PROPUESTA PARA LA FORMULACION PUBLICACION Y SOCIALIZACION DEL PLAN ESTRATEGICO Y PROSPECTIVO DE CIENCIA TECNOLOGIA E INNOVACION  DEL DEPARTAMENTO DE CORDOBA,CORPORACION UNIVERSITARIA TECNOLOGICA DE BOLIVAR - UCTB SEDE TERNERA,PLANES ESTRATEGICOS DE CTeI,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
338753930953,FORMULACION DEL PLAN ESTRATEGICO DE CIENCIA TECNOLOGIA E INNOVACION DEL DEPARTAMENTO DE CORDOBA,INSTITUTO DE CIENCIA Y TECNOLOGIA ALIMENTARIA - FUNDACION INTAL,PLANES ESTRATEGICOS DE CTeI,ANTIOQUIA,ITAGUI,,,,,,,
220053930960,Formulacion del Plan Estrategico de Ciencia Tecnologia e Innovacion para el departamento del Quindio,OBSERVATORIO COLOMBIANO DE CIENCIA Y TECNOLOGIA - OCYT,PLANES ESTRATEGICOS DE CTeI,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
220053930955,Formulacion del Plan Estrategico de Ciencia Tecnologia e Innovacion del departamento de Arauca,OBSERVATORIO COLOMBIANO DE CIENCIA Y TECNOLOGIA - OCYT,PLANES ESTRATEGICOS DE CTeI,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
479453930943,DISENO Y FORMULACION DEL PLAN ESTRATEGICO DEPARTAMENTAL DE CIENCIA TECNOLOGIA E INNOVACION DEL ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA  ,IN-NOVA PROGRAMA DE INNOVACION INTERNACIONAL,PLANES ESTRATEGICOS DE CTeI,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y ,SAN ANDRES,,,,,,,
331253930949,PLAN ESTRATEGICO  DE CIENCIA TECNOLOGIA E INNOVACION DE CORDOBA ,OBSERVATORIO DEL CARIBE COLOMBIANO O.C.C.,PLANES ESTRATEGICOS DE CTeI,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
624653930950,CONVOCATORIA PLANES ESTRATEGICOS DEPARTAMENTALES DE CTI  - DEPARTAMENTO DE  LA GUAJIRA,FUNDACION ANDINA PARA EL DESARROLLO TECNOLOGICO Y SOCIAL - TECNOS,PLANES ESTRATEGICOS DE CTeI,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
122253930979,ELABORACION Y FORMULACION DEL PLAN ESTRATEGICO DEPARTAMENTAL DE CIENCIA TECNOLOGIA E INNOVACION DEL MAGDALENA.,UNIVERSIDAD - COLEGIO MAYOR DE NUESTRA SENORA DEL ROSARIO - UNIROSARIO,PLANES ESTRATEGICOS DE CTeI,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110353930966,FORMULACION PARTICIPATIVA DEL PLAN ESTRATEGICO DEPARTAMENTAL DE CIENCIA TECNOLOGIA E INNOVACION PARA EL DEPARTAMENTO DEL CAUCA.,UNIVERSIDAD DEL CAUCA - UNICAUCA,PLANES ESTRATEGICOS DE CTeI,CAUCA,POPAYAN,,,,,,,
350153930742,PLAN ESTRATEGICO EN CTi DE NARINO,CAMARA DE COMERCIO DE PASTO,PLANES ESTRATEGICOS DE CTeI,NARINO,PASTO,,,,,,,
101053930959,PLAN ESTRATEGICO DE CIENCIA TECNOLOGIA E INNOVACION   PARA EL DEPARTAMENTO DEL AMAZONAS,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE AMAZONIA,PLANES ESTRATEGICOS DE CTeI,AMAZONAS,LETICIA,,,,,,,
110253930958,Proyecto para la formulacion del Plan Estrategico de Ciencia Tecnologia e Innovacion para el departamento de Santander,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,PLANES ESTRATEGICOS DE CTeI,SANTANDER,BUCARAMANGA,,,,,,,
112153930946,DEFINICION DEL PLAN DE CIENCIA TECNOLOGIA E INNOVACION PARA EL DEPARTAMENTO DE NORTE DE SANTANDER,UNIVERSIDAD DE PAMPLONA - UDP,PLANES ESTRATEGICOS DE CTeI,NORTE DE SANTANDER,PAMPLONA,,,,,,,
220053930951,Formulacion del Plan Estrategico de Ciencia Tecnologia e Innovacion del departamento de Casanare,OBSERVATORIO COLOMBIANO DE CIENCIA Y TECNOLOGIA - OCYT,PLANES ESTRATEGICOS DE CTeI,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
651453930952,PLAN ESTRATEGICO DE CIENCIA TECNOLOGIA E INNOVACION DEL DEPARTAMENTO DEL TOLIMA PECTIT,CENTRO REGIONAL DE PRODUCTIVIDAD Y DESARROLLO TECNOLOGICO DEL TOLIMA - C.R.P.T.,PLANES ESTRATEGICOS DE CTeI,TOLIMA,IBAGUE,,,,,,,
220053930954,Formulacion del Plan Estrategico de Ciencia Tecnologia e Innovacion del departamento de Boyaca,OBSERVATORIO COLOMBIANO DE CIENCIA Y TECNOLOGIA - OCYT,PLANES ESTRATEGICOS DE CTeI,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110153930963,Formulacion y socializacion del Plan Estrategico de Ciencia Tecnologia e Innovacion del Departamento de Vichada (PERCTI) ,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111853630667,Metodologia Integral para mantenimiento basado en condicion y diagnostico de fallas en centrales de generacion hidraulica,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
120453630722,HACIA UNA CIUDAD INTELIGENTE DISENO DE UNA MICRORED INTELIGENTE PILOTO_ SILICE FASE III,UNIVERSIDAD DE LOS ANDES - UNIANDES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120453630606,Movilidad Electrica - Vehiculos Particulares y Flotas de Servicio Publico Colectivo con Buses Electricos Redes electricas de sistemas de recarga y su automatizacion e Impacto sobre el sistema de distribucion,UNIVERSIDAD DE LOS ANDES - UNIANDES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111553630607,Modelo tarifario para el sector productivo y analisis de la elasticidad del precio de la energia electrica en funcion de la estacionalidad hidrologica,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
622453630643,MEJORAMIENTO TECNICO Y AMBIENTAL DE LA TERMOELECTRICO MARTIN DE CORRAL MEDIANTE LA COMBUSTION DE MEZCLAS DE CARBONES,INDUSTRIAS TECSOL LIMITADA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111059536754,Mejoramiento de los Procesos de Seguridad de la Informacion en la Empresa Aguas y Aguas de Pereira Bajo el Estandar ISO 27001,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,CIBERSEGURIDAD,RISARALDA,PEREIRA,,,,,,,
126359537045,Framework para desarrollo de asistentes virtuales en la interaccion del ciudadano  con las entidades del estado Colombiano Caso de Estudio  Alcaldia de Ubate,UNIVERSIDAD MANUELA BELTRAN,CIBERSEGURIDAD,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
126759536732,DISENO E IMPLEMENTACION DE PLATAFORMA BUEN GOBIERNO ABIERTO EN EL DEPARTAMENTO DEL TOLIMA,2012,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,PROYECTO,BOGOTA D.C.,73001,,,,,,
580359536659,SISTEMA INTEGRADO DE ESTRATIFICACION PARA EL MUNICIPIO DE PEREIRA,FUNDACION PARQUE TECNOLOGICO DE SOFTWARE DE PEREIRA - PARQUESOFT PEREIRA,SERVICIOS AL CIUDADANO,RISARALDA,PEREIRA,,,,,,,
112459737087,Estudios comparados sobre la educacion en salud para enfermeria y medicina en dos universidades Brasil-Colombia.,UNIVERSIDAD SURCOLOMBIANA - USCO,ENSENANZA DE LAS CIENCIAS,HUILA,NEIVA,,,,,,,
120659737090,La EDUCACION y la ENSENANZA en la formacion de administradores y evaluadores de trabajos academicos un estudio comparado entre Brasil y Colombia,UNIVERSIDAD DE MEDELLIN - UDEM,ENSENANZA DE LAS CIENCIAS,ANTIOQUIA,MEDELLIN,,,,,,,
121559737073,Factores asociados al nivel de uso de las TIC como herramientas de ensenanza y aprendizaje en las instituciones educativas oficiales de Colombia y Brasil. Caso Barranquilla y Florianopolis,UNIVERSIDAD DEL NORTE - UNINORTE,ENSENANZA DE LAS CIENCIAS,ATLANTICO,BARRANQUILLA,,,,,,,
110859737089,Programa colombo-brasileno de formacion  de profesores de ciencias en la interfaz universidad-escuela,UNIVERSIDAD PEDAGOGICA NACIONAL - U.P.N.,ENSENANZA DE LAS CIENCIAS,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111559737058,Estudio comparado sobre las concepciones de lugar ciudad urbano y usos del suelo con profesores y estudiantes de San Pablo-Brasil y Medellin - Colombia,UNIVERSIDAD DE ANTIOQUIA - UDEA,ENSENANZA DE LAS CIENCIAS,ANTIOQUIA,MEDELLIN,,,,,,,
120360937859,Bordando el conocimiento propio Sistematizacion de experiencias y diseno participativo del tejido como practica de cuidado en Cartago Valle,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,CADENA DE VALOR DEL SECTOR ARTESANAL COLOMBIANO,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120460937989,Jugando con el genero en la era digital,UNIVERSIDAD DE LOS ANDES - UNIANDES,CONTENIDOS MEDIATICOS PARA PRIMERA INFANCIA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
722260937878,El cibermuseo un medio para reconocer el patrimonio urbano difuso de Tunja ,FUNDACION UNIVERSITARIA DE BOYACA - UNIBOYACA,PATRIMONIO E INNOVACION,BOYACA,TUNJA,,,,,,,
211760938127,El sonido en el espacio urbano como patrimonio cultural cartografias digitales para la preservacion de la memoria sonora-espacial de la industria de las artes graficas en el barrio San Nicolas (Santiago de Cali 1894-2013),UNIVERSIDAD ICESI,PATRIMONIO E INNOVACION,VALLE DEL CAUCA,CALI,,,,,,,
110660938036,LOS HORNOS DE CAL DE VIJES (VALLE DEL CAUCA) Y SUS OFICIOS UN PATRIMONIO MATERIAL E INMATERIAL POR RECUPERAR Y SALVAGUARDAR,UNIVERSIDAD DEL VALLE - UNIVALLE,CADENA DE VALOR DEL SECTOR ARTESANAL COLOMBIANO,VALLE DEL CAUCA,CALI,,,,,,,
220660937890,TEORIA Y PRACTICA DEL DIALOGO DE SABERES LA CONSULTA PREVIA EN LA GUAJIRA,CENTRO DE INVESTIGACIONES Y EDUCACION POPULAR - CINEP,GOBIERNO PROPIO Y GESTION DEL TERRITORIO,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
630561538250,Planeacion estrategica para el Fortalecimiento del Centro de Desarrollo Tecnologico de Apropiacion Social de la Ciencia y la tecnologia - Maloka 2013 - 2016,MALOKA - CENTRO INTERACTIVO DE CIENCIA Y TECNOLOGIA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
332861538285,PLAN DE FORTALECIMIENTO INSTITUCIONAL DEL CENTRO DE DESARROLLO TECNOLOGICO Y PRODUCTIVO DE JOYERIA COMO EJE DE INVESTIGACION INNOVACION Y DESARROLLO FASE IV COMPETITIVIDAD,CENTRO DE DESARROLLO PRODUCTIVO DE JOYERIA DE SANTANDER - C.D.P. DE JOYERIA,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
220661538271,Plan de Fortalecimiento Institucional Centro de Investigacion y Educacion Popular CINEP/ Programa por la Paz  2013-2015,CENTRO DE INVESTIGACIONES Y EDUCACION POPULAR - CINEP,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
650761538224,FORTALECIMIENTO INSTITUCIONAL CENIACUA,CORPORACION CENTRO DE INVESTIGACION DE LA ACUICULTURA DE COLOMBIA - CENIACUA,INFORMACION NO SOLICITADA,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
727761538211,PLAN ESTRATEGICO DE LA CORPORACION GEOLOGICA ARES 2013-2016,CORPORACION GEOLOGICA ARES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
327761538212,PLAN DE FORTALECIMIENTO INSTITUCIONAL - CORPORACION CDT DE GAS (2013-2016),CORPORACION CENTRO DE DESARROLLO TECNOLOGICO DEL GAS - CDT DEL GAS,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
811161538331,Fortalecimiento Institucional de la Corporacion para la Investigacion de la Corrosion - Plan Estrategico 2013 -2016,CORPORACION PARA LA INVESTIGACION DE LA CORROSION - C.I.C.,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
658061538329,PLAN ESTRATEGICO 2013-2016 PARA EL FORTALECIMIENTO INSTITUCIONAL DE LA CORPORACION PARA LA INVESTIGACION Y DESARROLLO EN ASFALTOS EN EL SECTOR TRANSPORTE E INDUSTRIAL - CORASFALTOS ,CORPORACION PARA INVESTIGACION Y DESARROLLO EN ASFALTOS EN EL SECTOR TRANSPORTE E INDUSTRIAL - CORASFALTOS,INFORMACION NO SOLICITADA,SANTANDER,PIEDECUESTA,,,,,,,
128261538234,Consolidacion de capacidades de Investigacion e Innovacion de Corporacion Biotec al servicio de la agricultura la agro industria y la bio industria del pais en procesos de construccion social de region.,CORPORACION PARA EL DESARROLLO DE LA BIOTECNOLOGIA - BIOTEC,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
331261538439,FORTALECIMIENTO INSTITUCIONAL OBSERVATORIO DEL CARIBE COLOMBIANO 2013,OBSERVATORIO DEL CARIBE COLOMBIANO O.C.C.,INFORMACION NO SOLICITADA,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
336461538254,FOMENTO A LA TRANSFORMACION PRODUCTIVA DEL NUCLEO DE INNOVACION EN AGROCADENAS,CENTRO REGIONAL DE PRODUCTIVIDAD E INNOVACION DEL CAUCA - CREPIC,INFORMACION NO SOLICITADA,CAUCA,POPAYAN,,,,,,,
338761538248,Fortalecimiento de la capacidad cientifica operativa y de servicio de la Fundacion INTAL en el estudio de compuestos en concentracion traza en alimentos con fines de cumplimiento de lineamientos de comercializacion nacional e internacional,INSTITUTO DE CIENCIA Y TECNOLOGIA ALIMENTARIA - FUNDACION INTAL,INFORMACION NO SOLICITADA,ANTIOQUIA,ITAGUI,,,,,,,
226261538213,Plan Estrategico ICIPC 2013-2016,INSTITUTO DE CAPACITACION E INVESTIGACION DEL PLASTICO Y DEL CAUCHO - ICIPC,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110161538261,FORTALECIMIENTO DEL INSTITUTO DE ESTUDIOS POLITICOS Y RELACIONES INTERNACIONALES - IEPRI,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
587361538244,Apoyo para el fortalecimiento del Centro de Investigacion y Transferencia de Tecnologia de la Cadena Agroalimentaria de los Cereales y las Leguminosas  - CENICEL,Federacion Nacional de Cultivadores de Cereales y Leguminosas FENALCE,INFORMACION NO SOLICITADA,CUNDINAMARCA,COTA,,,,,,,
321461538226,PLAN DE FORTALECIMIENTO INSTITUCIONAL PARA EL DESARROLLO DE LA INVESTIGACION EN LA FUNDACION CENTRO INTERNACIONAL DE EDUCACION Y DESARROLLO HUMANO - CINDE (Quinta convocatoria),FUNDACION CENTRO INTERNACIONAL DE EDUCACION Y DESARROLLO HUMANO - CINDE,INFORMACION NO SOLICITADA,ANTIOQUIA,SABANETA,,,,,,,
335161538227,Convocatoria para el fortalecimiento del Centro de Desarrollo Tecnologico CLI,FUNDACION LOGyCA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
330761538229,FORTALECIMIENTO INSTITUCIONAL CENTRO PARA LA INVESTIGACION EN SISTEMAS SOSTENIBLES DE PRODUCCION AGROPECUARIA CIPAV,FUNDACION CENTRO PARA LA INVESTIGACION EN SISTEMAS SOSTENIBLES DE PRODUCCION AGROPECUARIA - CIPAV,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
210561538365,FORTALECIMIENTO DEL INVEMAR EN LA INVESTIGACION DE LA OCEANOGRAFIA Y EL CLIMA EN LAS ZONAS MARINO-COSTERAS DE COLOMBIA,INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS DE PUNTA DE BETIN. INVEMAR,INFORMACION NO SOLICITADA,MAGDALENA,SANTA MARTA,,,,,,,
111561138306, Analisis de las politicas publicas de regeneracion urbana en el Municipio de Medellin las practicas de gobernanza y formas de participacion 2004-2015.,UNIVERSIDAD DE ANTIOQUIA - UDEA,GESTION PUBLICA BIENES E INTERESES PUBLICOS,ANTIOQUIA,MEDELLIN,,,,,,,
111561638346,Costos Nivelados de Generacion de Electricidad en Colombia,UNIVERSIDAD DE ANTIOQUIA - UDEA,METODOLOGIA COSTOS DE GENERACION ENERGIA ELECTRICA,ANTIOQUIA,MEDELLIN,,,,,,,
111661638348,DESARROLLO E IMPLEMENTACION DE UN PROGRAMA INTEGRAL DE EVALUACION Y APROVECHAMIENTO DEL RECURSO EOLICO Y SOLAR EN LA REGION CARIBE COLOMBIANA CON ENFASIS EN LA GUAJIRA.,UNIVERSIDAD DEL ATLANTICO,EVALUACION RECURSOS SOLAR Y EOLICO,ATLANTICO,BARRANQUILLA,,,,,,,
111562038372,CARACTERIZACION BIOQUIMICA Y ENERGETICA DE LA BIOMASA DE TRES ESPECIES DE MICROALGAS COMO MATERIA PRIMA PARA LA ELABORACION DE BIOCOMBUSTIBLES AVANZADOS.,UNIVERSIDAD DE ANTIOQUIA - UDEA,BIOCOMBUSTIBLES AVANZADOS,ANTIOQUIA,MEDELLIN,,,,,,,
121062038390,MEJORAMIENTO DE LA CALIDAD DEL BIO-OIL OBTENIDO DE LA PIROLISIS DE ASERRIN EN LECHO FLUIDO,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,BIOCOMBUSTIBLES AVANZADOS,ANTIOQUIA,MEDELLIN,,,,,,,
110162038387,Produccion de etanol de segunda generacion  a partir de hidrolizado de bagazo de cana por levaduras y bacterias nativas ,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,BIOCOMBUSTIBLES AVANZADOS,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
143062038388,Optimizacion del proceso de combustion de diferentes tipos de biomasas en el Horno TEO V mediante la realizacion de  Investigaciones en un prototipo Experimental  y por simulacion en programas profesionales de CFD (Fluido Dinamica Computacional) con el proposito de  utilizar el calor obtenido en el  proceso de secado agroindustrial.,CORPORACION UNIVERSITARIA TECNOLOGICA DE BOLIVAR - UCTB SEDE MANGA,ENERGIAS SUSTENTABLES,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
111862038411,Aprovechamiento del poder calorifico y del calor sensible del gas de sintesis proveniente del proceso de Cogasificacion de Carbon - Biomasa residual mediante lecho fluidizado para la coccion de ladrillos en el horno tunel de la Ladrillera San Cristobal.,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,ENERGIAS SUSTENTABLES,ANTIOQUIA,MEDELLIN,,,,,,,
110162238513,Plataforma para el Control Inteligente de Vehiculos (PCIV),UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INVESTIGACION DISENO Y DESARROLLO DE APLICATIVOS PARA LA RECOLECCION,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
121562238496,Desarrollo de prototipos para Sistemas Avanzados de Transporte Publico (APTS) que mejoren  la operacion de sistemas de transporte masivo de pasajeros en el contexto urbano. Aplicacion al Area Metropolitana Centro Occidente,UNIVERSIDAD DEL NORTE - UNINORTE,INVESTIGACION DISENO Y DESARROLLO DE APLICATIVOS PARA LA RECOLECCION,ATLANTICO,BARRANQUILLA,,,,,,,
111062238514,DESARROLLO DE METODOLOGIA Y UN MODELO DE GESTION Y CONTROL DE OPERACION SISTEMATICA DEL SERVICIO DE TRANSPORTE MASIVO CON PRUEBA PILOTO APLICABLE AL SISTEMA INTEGRADO DE TRANSPORTE PUBLICO (SITP) DEL AMCO,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,INVESTIGACION DISENO Y DESARROLLO DE APLICATIVOS PARA LA RECOLECCION,RISARALDA,PEREIRA,,,,,,,
111562238504,SMARt Sistema de Monitoreo Administracion y Recaudo Inteligente para Medellin y su area Metropolitana,UNIVERSIDAD DE ANTIOQUIA - UDEA,ANALISIS DISENO Y DESARROLLO DE SISTEMAS DE INFORMACION EN TIEMPO REAL DEL RECAUDO Y GESTION DE FLOTA,ANTIOQUIA,MEDELLIN,,,,,,,
